hotel_id,hotel_name,avg_price,review_score
39653353,Harmony House: Fine living,2500,4.5
39677554,Hill Valley Abode,2200,4.5
39708512,A UNIQUE STAY,1699,5
39709086,"[WELL SANITIZED] Beautiful, Massive open plan 1BHK",3099,5
39716987,“ BEACH BUNGALOW -1,4050,4
39717532,"Anubhav "" The Experience """,1475,5
39734715,Luxurious Room With Private Balcony & Bathtub,1101,5
39736138,Private AC master bedroom with balcony,950,5
39742551,KCI Guest Villa @LakeCity,1000,4
39743022,Spacious B&B__ Balcony | BBQ | Bonfire | Ooty Lake,2999,4.5
39758323,Fully furnished one bedroom apartment @ Bangalore,1180,5
39763380,Ebb:Celebrating Calcutta| Ballygunge Circular Road,5998,5
39764088,Gracious A Unit of Hotel Vishesh 2,1499,5
39768121,Studio apartment Alibag beach,10000,4
39772987,Instaworthy __ Romantic Suite Room | BBQ | Bonfire,4299,5
39782650,Kookal Camp | A Heaven Place for Groups | D1 &  D2,8000,4.5
39787915,Kambalakaad holiday home - Private Villa  FarmStay,1000,4.5
39790833,Spacious Room w/ plantation (2),3500,5
39803637,Grace Casa,11286,5
39808452,OYO - Lavish 2BHK Stay in Kasauli-Flash Deal _,7464,4
39809512,The Enterprise Callisto home 01,2356,4
39810408,HelloWorld Lake View | 1BHK | BTM | Silk Board -02,749,4
39810844,Room with attached bathroom near Gokarna Beach,1200,4.5
39811550,Our Hotel Location is one of the best Location.,847,4.5
39811791,Classy 2bhk _  Fun@ Financl Dist near AIG Safe,3554,5
39822660,BASERA - HOME AWAY FROM HOME,950,5
39823939,Indipendent 1 BHK apartment,1200,5
39824994,Nostro Circo Villa With Pool,8000,4
39828975,Premium Room,2500,4.5
39829608,The Heritage Hotel,4500,4.5
39829667,Passions de Goa,1500,5
39836558,Cozy suite close to Baga  101#,1200,5
39839012,"Anubhav "" The Experience "" Room 2",1400,5
39844906,Bodhi Hills Camping,3000,5
39845090,Studio room with kitchen/ Wifi @ Bannerghatta road,999,5
39853043,DragonflyTeal - Luxury stay in Mussoorie foothills,2700,5
39877668,Purple Martini Estate | 2 Bedroom Portuguese Villa,5768,4.5
39889214,2 BHK AC Service Apartment,1999,5
39900364,2 BHK Non AC Apartment,1450,4.5
39901282,SERENE FLAT-1,800,4
39901313,Heaven's View B&B #2 __ - Mcleodganj,1900,4.5
39903432,1.5 BHK near Bird Song cafe-Bandra West.,2750,5
39917615,Spacious | Balcony | Premium Room in Heart of Ooty,3299,5
39918329,Mountain Goat Farm (2),2499,5
39929496,A private Luxury Room on terrace with all amenitie,1199,4
39930985,Penthouse with terrace garden and a cook,1699,5
39932368,"OYO - Discount Alert! Valley-View 2BHK Villa, Kasauli",8346,4.5
39932978,Four poster bed with White Flowing Chiffon Curtain,2215,5
39935154,Gharana - Spacious and Peaceful 4 Bedrooms,1980,4.5
39953950,uHomeMe 2 bedroom Family Home close to IT Parks,2000,4.5
39957480,TOURIST INN - Feel The Pink Heritage Room 1,899,5
39964558,Amazing Infinity Pool Sea View! - 1 BHK by Kabella,1714,5
39966237,DragonflyCobalt-Luxury stay in Mussoorie foothills,2700,5
39967764,DragonflyAtDoon-Luxury 2BHK in Mussoorie foothills,5500,5
39975384,Backpackers Haven,754,5
39975644,PRANIK 9   COSY STAY 5 MINUTE FROM RAILWAY STATION,769,4
39975884,PRANIK 8  COSY STAY 5 MINUTES FROM RAILWAY STATION,904,4.5
39976325,PRANIK  COSY STAY 5 MINUTES FROM RAILWAY STATION,749,4
39977052,PRANIK 4  COSY STAY 5 MINUTES FROM RAILWAY STATION,799,5
39978508,PRANIK 6  COSY STAY NEAR RAILWAY STATION WIFI BKF,779,4.5
39986130,Xavier's Guest House Standard Classic Room,885,5
39993979,Manna Inspira # 3 4,2400,5
40001284,Padma Vilas,2250,5
40001312,Valley View cottages,3499,3.5
40003023,Villeta by Mod - Room 5 - AC/Wifi/Fridge/WM/Classy,799,4.5
4001064,Cosy and Quiet Nook Amidst Greenery,1580,5
40018071,stay in the woods,1064,4.5
40028938,3BHK Villa/Homestay - Karkera Comforts,4500,4
40031931,Homely Friendly & Lovely Place to stay in Chennai,1000,5
40039149,Super-Big Independent Room & Kitchen @ Huda Metro,1188,5
40047509,Magic Mountain Homestay,1100,4.5
40067771,Family Abode in Lake City,860,5
40068642,1 BHK AC Apartment,1350,4.5
40068839,1 BHK Non AC Apartment,925,4.5
40074290,“One plus one room homestay” and taxi services !!!,1247,5
40074575,AC Deluxe Double MAP,1499,4.5
40075450,"Quiet green environment,casual walk in garden area",850,4.5
40087249,"Cottage Like Bunglow, Top Location Affordable 2BHK",1258,4.5
40096966,Rasheeda&Pervez's Modern home,1800,4.5
40099888,Gharana- Spacious and luxurious private room,741,4.5
40100069,Gharana- luxurious and spacious 3 bedroom set,1485,4.5
40106004,"Eden Park  kodaikanal ,for family & friends",5500,2.5
40110955,_ Peaceful | Bright |  Spacious -Osho centr nearby,1650,5
40118934,Cottage nestled in an Auroville enchanted forest,1500,5
40122935,Designer  Cozy Room C R Park with Shared Bathroom,1050,4.5
40132627,"AIRY BREEZY RETREAT, MOST WISHLISTED PROPERTY (2)",999,5
40139697,The 58 Apartment,3000,5
40146673,Scenic & quiet place in Vedic Village Golf Course,8500,5
40152129,Homely friendly lovely place in Chennai to stay,780,5
40154983,Namah,2500,5
40155066,Jaipur Stays_CityCenter_4 Couples & small family,999,5
40161472,SERENE NOVEL FLAT 2,800,4.5
40163697,Arty/Cosy Nook 2 mts from Metro Station,750,5
40168842,"Elements-1_ ""The Studio""Place-SS | Sec-47 Gurgaon.",2154,5
40170579,Sea Forever,750,5
40171177,Kristal - A delightful homely experience awaits U,1200,5
40171863,Herne Lodge 2 - A Mountain Home Away From Home!,2209,5
40172595,Herne Lodge 3 - A Mountain Home Away From Home!,2500,5
40185337,Yellow Tulip 3BHK - DISINFECTED BEFORE EVERY STAY,13142,5
40200124,"Belle View, Independent Home stay.",2414,4.5
40212391,"tThembre Cottage A Self Serviced Residence,",3199,5
40212517,Affordable Modern Room E @ Tapovan @Rishikesh,799,5
40215521,Manna Inspira 2nd floor 05,1500,5
40215603,Eco. Room @Tapovan@Rishikesh,799,5
40215657,Manna Inspira 2nd floor 06,1500,5
40217724,Mesmerising View Two Bedroom Set in a Chalet,3000,5
40218624,__Nature Lodge|Mcleodganj|WiFi|Kitchen|Parking__,2000,4.5
40232206,Villeta by Mod - Room 2 - AC/Wifi/Fridge/WM/Classy,899,4.5
40238680,VMA By Toolbox,2500,5
40243852,Fun Trip Goa Baga Calangut  New Place & Pool,2000,4.5
40246701,"Charming Pool facing 1 bhk apt@ Siolim,North Goa",1340,5
40249550,REMISHA SERVICE APARTMENTS,2600,4.5
40273972,NAYAK GUEST HOUSE,1400,2.5
40280054,King's Suite-Couple Friendy- Balcony-Garden-Chef,3663,4
40290363,Royal Penthouse | urban boutique 1BR on the roof,1650,5
40291424,Independent &Secure Rooftop unit nestled in nature,1250,5
40295394,Luxury stay on a budget free WiFi,2100,5
40322591,All White Parisian feel Bedroom/Studio,2300,5
40333304,Nest away Villa for womaniya .Luxury | cozy|safe,2000,5
40335318,JeenMount - Heritage Looking 3 Star Hotel & Resort,875,5
40335654,2 independent adjacent bedroom - Gharana,990,4
40337180,"Maison de ZEN 4, For Serenity, Bliss & Relaxation",1200,5
40342606,Bellagio Villa Lonavala 5 BHK- Private & baby pool,14786,5
40343040,The Guwahati Homestay (Ganeshguri),899,5
40353095,Bungalow 41 (Kadambara),4500,5
40356032,Himalayan Rider,1299,5
40356769,Radoli Apartment,4000,5
40357264,Armstrong villa,2599,4.5
40363723,Your cosy Home in Jaisalmer,6000,5
40369678,HelloWorld Nagwara | Hebbal | Manyata Tech Park -2,740,4.5
40383160,A cosy home,1593,5
40383943,Adidev Homestay,780,5
40386286,TOURIST INN - Feel The Pink Heritage Room 3,899,4.5
40387104,Kesar Villa 2 - Large Private Pool And Garden,10056,5
40388370,A place to call a home away from home.,799,4
40395157,"Major's Bungalow
3 BR-Pine Forest-Lawn-Wi Fi-Cook",8571,5
40405712,Private/Quite/Comfy Stay Indiranagar!,740,5
40408048,A studio penthouse with a spacious room and bath.,1800,5
40408289,Cozy beautiful Luxurious AC Studio Appt,1999,5
40413370,Private bungalow spce of 1rom Aprtmnt wth bathroom,999,4
40413706,Harmony.,1000,5
40413961,Villeta by Mod - Room 1 - AC/Wifi/Fridge/WM/Classy,849,5
40418361,Near to Nature FarmHouse feeling still in the city,1000,5
40435256,Fuschia Spacious  Room 1,2450,4.5
40435614,Fuschia Size-able Room  2,2100,5
40455316,Boutique stay at Rajpur road near Max hospital,1342,4
40455823,Lake Trails 2BR - DISINFECTED BEFORE EVERY STAY,8999,5
40456502,Fuschia Cabin 3,1900,5
40456909,Lavish Private BR in Powai Suitable for Bachelor's,1600,5
40459740,Fuschia cabin # 5,1700,4.5
40461243,Doorway to the World - Modern Lux in Bandra Area,6714,4.5
40465001,Golf View flat for a peaceful and serene stay,1504,4.5
40466518,Private Guest Room Between Airport and City !,1100,5
40476530,Front Bank Holiday Apartment,5000,5
40479742,"A perfect vacational calm & mystic view house,Pune",1399,5
40491265,HelloWorld Nagwara | Hebbal | Manyata Tech Park -3,740,4
40491755,Designer Studio amidst lush greenery in Reis Magos,4120,5
40493415,Ripples N Rocks Homestay,2100,5
40494006,Attica Living Spaces - 2BHK,3000,5
40499553,Tasty Food | Outdoor Pool in Nature | Privacy ____,4000,5
40515677,Pratishtha - 3BHK - DISINFECTED BEFORE EVERY STAY,14286,3
40516579,Varai Senorio- The Luxury Adobe-Only Veg,19429,5
40522621,"Skies , Lonavala ( Khandala )",3130,4.5
40522622,One Bedroom+Living-Room+ Balcony+ Spectacular View,3741,5
40539782,Beautifull 1 BHK Studio in Gachibowli Hyderabad,1299,3.5
40542927,Fairlawns Guest House,2399,5
4054974,Southgate-Kasauli,20000,5
40559421,Boutique Cozy Chic Studio@Hauz Khas Village,2800,4.5
40571209,Welcome Home! Amidst Nature and a Great Location,1100,5
40577462,Zironi Home Stay  _ River side Belleview,849,4
40577923,Mannoor FarmStay- with mesmerizing mountain view,3000,5
40594183,Studio Apartment Minutes Away from Colva Beach,2643,5
40596892,Cozy Kerala 1 BR beach cottage gorgeous sunsets,3500,4.5
40604486,Servicd Room w ktchn _ Glf Crs Rd near Cyber City,2046,4.5
40606559,_2BHK_ | Luxury Independent Floor | Posh Location,2900,5
40618736,Corona Safe: Fairway Inn Your Home away from Home,35000,5
40621031,Independent Entry Room & Kitchen @ Huda Metro Stn.,999,5
40645988,Penthouse in Indiranagar 1km from Manipal hospital,2750,5
40648246,Forestvalley Tree House Coorg - Superior,15000,5
40653355,The Jasper Suite - A Self-Serviced Residence,1600,5
40670899,THE ACORN COTTAGE & BIRDING LODGE #1,4526,5
40681984,Nature's Nest Premium,2500,5
40682811,Karvanda Farms- on the foothills of lonavala,3761,5
40682990,Leo's inn,1200,5
40685692,Cadleeh's home,1400,5
40690854,Adidev Homestay,750,5
40694171,Cozy Private Stay for Couples & Family,850,5
40694773,[WELL SANITIZED] Quirky Pad with Creature Comforts,3099,5
40713534,METRO HOUSE | Central location | Fast Wifi,3969,4.5
40715562,_Metro Art House_ ( Netflix + Fast Wi Fi ),3764,5
40725118,Magnificent Fort View - with Breakfast.,850,5
40733896,"Full Furnish Rowhouse+Pvt Garden, Lonavala city",2477,4.5
40756108,The Coastal House -1BHKFlat parallel to RockBeach,733,4.5
40763454,Jodhpur House 3BR - DISINFECTED BEFORE EVERY STAY,16070,4.5
40769155,Vintage Dorms,950,5
40775689,'Family' luxury nature villa by Kaathkuni Homes!,6120,4.5
40778107,Live like a Mumbaikar!,1000,4.5
40778987,Beautiful Suite Near It All A/C 4G Wifi - Room #3,1990,5
40786172,Eon -Brand new neat and clean rooms at Kharadi,1100,4.5
40787544,The Eagle’s Nest,3071,5
4079068,"ITH • Dorm Bed in a Hostel – Clean, Quiet, Comfy",799,5
40793584,Welcome to  RD's  PARADISE         ( studio appt ),750,5
40794715,THE SHAMROCK,1500,5
40799006,Lush Twin Villas,3500,4.5
40806847,*Zen Room With Secret  Garden & Open Air Jacuzzi*,2714,5
40808046,Amazing room in Dadar,1800,4.5
40808057,Royal Cedar Room : ICAMP@ RIVERSIDE WAI,4000,4.5
40808061,Luxury room in Dadar near station,2000,4.5
40808063,Stay near to Dadar station,2000,4.5
40808451,[WELL SANITIZED] Earthy 1BHK with Creature comfort,3105,5
40813977,WIFI apartment with Kitchen in Koregaon Park,1685,4.5
40816567,Charming 1BR  With POOL Nr Anjuna Vagator Beach,1968,5
40826785,Home away from home Hampstead Residences Kasauli,3800,5
40827149,"Valley view villa , Ground floor with balcony.",4786,4.5
40827395,"Entire 1 BHK Flat ,4th Main Rd, Tavarekere",999,5
40844829,"Flat Like Bungalow w Courtyard, 2 BHK Apt, Malad",1690,4
40847947,"Salt lake Stay, Super clean house Central Kolkata",2150,5
40849785,LAKE VIEW STUDIO APARTMENT,1500,5
40853149,Garden veiw spacious bed Room,1500,4.5
40859198,Myrtle Shade - Super Stay 1,999,5
40861944,Studio w/Private Entrance & Breakfast! AC Optional,1199,5
40864038,Mannoor FarmHouse:Peaceful stay at the mountains,2500,4.5
4086880,Jilling Terraces - Kafal,6600,5
40879527,Students & traveller accomodation,1889,3.5
40890910,Kailasa By Vimoksha,3100,4
40909267,Lance's villa,1500,5
40909418,"Entire 1 BHK ,couple friendly, 1 km frm forum mall",999,5
40910141,"Ivy SilverHill Villa - 3BHK, Lonavala (Opp Kinara)",4286,4.5
40910528,Shivaprasad Rooms with Sit Out,790,4.5
40911380,Rajputana Diaries_Private Room,639,4.5
40913360,107 - Sand - La Mer Beach House,3910,4
40925990,Relax at Shanthi Ville,1100,5
40928404,Beach Cabana - La Mer Beach House,5339,4.5
40929786,Chippy Apartment Furnished 2Bhk/1Bhk @Velachery S2,2199,5
40943927,10 Bed Mixed Dorm (A/C+Balcony+En suite+WiFi+TV),255,4
40953671,Karvanda Farms- camping-foothills of lonavala,891,5
40965761,The Tripper Mountain Villa,8571,4.5
40967508,"Entire Cozy Flat with Kitchen,1km away from forum",1200,4.5
4097360,Conde Nast Top 10 Plantation Stay- Estate House,3825,4.5
40984422,Urban Nest @ Kokapet - 2BHK-TF1,2500,5
40984797,_MonthlyStays_peace with everything in budget_,900,5
40984858,_MonthlyStays_all amenities provided in budget_,900,5
40985409,Family of 8 People-Balcony-BBQ-Bonfire-Garden,7380,4.5
40989360,Book a Green {BAG},1100,5
40994658,"Penthouse Accommodation, A/c, Tirupati.",999,4.5
40994793,The Buddhayan Abode Suite,1950,5
41001047,Serenity House - an eco-stay,3100,5
41002749,lake house with private garden and fort view.,891,4.5
41003721,Chic - Intimate - Breathtaking view.,3804,5
4101029,A private room in khar/Bandra west,2310,5
41016033,The Buddhayan Abode Suite II,1950,5
41024050,Luxury 1BHK Cozy Apartment with Pool near Candolim,1500,4.5
41034434,Caffeine Villa Wayanad,4714,5
41041605,Luxurious and comfortable 1bhk flat at calangute_,1771,4.5
41041627,3BR Luxurious cottage kasauli ! Balcony! Staff,9000,5
41043352,Himawas BnB Darjeeling - Economy Room,1100,5
41050951,"Home sweet home,CoupleFriendly,next to Koramangala",999,4.5
41052859,Vaid's Villa - Room No. 4,1000,4.5
41057231,Munnar BnB (Room with free Breakfast & WiFi),1500,5
41060867,Boutique Room 11 at Meraki Suites - Indiranagar,2500,5
41065868,Hello World | Bangalore,740,4.5
41069432,A cozy room at walkable distance from  Mindspace,1500,5
41071239,Shimla Gypsy (Deodar Room),1000,5
41091149,Srees’s cottage- Krishna,1500,5
41093386,Isha Nest a Spacious Hill View 1 BHK Apartment,1100,5
41093480,UK Sea View Stay,1600,5
41096588,A low cost accomodation in  well planned locality.,1067,5
41099810,Gogona,1000,5
41113828,"Beautiful rooftop flat wit kitchen, bath, garden.",1950,4.5
41119387,Charming villa on the beach near Pondicherry,3000,5
41120352,The Old House Guest Suite 1 | Kitchen | Parking,3000,5
41124953,"Premium Private Studio Apt w/ WiFi,Lift & King Bed",1384,5
41125726,MAKOD MANE 2,750,5
41140820,"Lonavala , La Vie En Rose",13285,4.5
41145893,"Wifi/Smart Tv/Kitchen Apartment near Osho, Pune",1783,5
41162711,In the heart of Thane with all modern amenities.,1700,5
41163723,Dreamial Studio | Element One | Sohna Rd Gurugram,1884,4.5
41171629,"Premium Private Studio Apt w/ WiFi,Lift & King Bed",1350,5
41171967,Modern work/home ideal for long work stay homemeal,850,4.5
41171996,Posh Rooms with In-house cook in South Kolkata,901,3.5
41183950,OneVilla Karjat,15990,4.5
41198233,Spacious Private Room for Monthly Stay @ HSR,750,5
41204167,Myrtle Shade - Super Stay 2,1198,5
41205669,The Old House Guest Suite 2 | Kitchen | Parking,2000,5
41214262,The Old House | Entire House | Breakfast | Parking,6500,5
41216448,WEST FRONT Lavish Studio,2450,5
41218364,Lavender Home Stay,4000,5
41223677,"STUNNING1BR,TERRACE +JACUZZI, +VibesLift,LOCATION!",5414,5
412429,Large Room in  service apartment @ Sushant Lok,1678,3.5
41244938,Rushikulya: Entire Penthouse @ Nabagunjara Terrace,2500,4.5
41245194,Vikings private pool villa nr Adlabs imagica,7704,4
41254051,"The Jungle Retreat Hostel, romantic wildlife, RJP",1502,4.5
41273358,Tucked away in a cosy area in the heart of thecity,1300,5
41277148,Budget Room 5 on agonda beach,1200,5
41309351,Private 2 Room PentHouse _____ ______,769,4
41311275,Green & Serene Large Farm with own 1 bedroom house,4500,5
41328122,Cozy 1 bedroom house with kitchen and wifi,780,5
41353220,"Royal Luxury Suite: Fully Sanitised, AC, Wifi",1199,5
41356821,"Premium Private Studio Apt w/ WiFi,Lift & King Bed",1350,5
41357073,Coorg Bliss Estate Stay - CB01,999,5
41358346,"Premium Private Studio Apt w/ WiFi,Lift & King Bed",1350,5
41366864,2 Bed Room Apt | Balcony | Staff | Nature View,2213,4.5
41387670,2BHK Luxury _ ____- Exceptional & Convenient STAY !,1800,4.5
41392225,Corona sterilized 2BHK Prime Location South Delhi,2629,5
41419582,"Airaa Homes, Green line stay",899,5
41445367,Jaipur 1727 Homestay,1400,5
41462183,"Vaids Villa room no3 Dehradun, a must visit home.",1000,5
41463515,All White Suite 1 BHK / Boutique Hotel in Vagator,1200,4.5
41469815,"_15%off>14Days_Surise___

 IT Hub_100MBPS___",1500,5
41510081,Cozy Vintage Cave in Bandra,2500,5
41510724,"Furnished 1 BHK Flats @ Wipro Circle, Gachibowli",1750,4
41511998,"Comfortable 2 BHK in Fatima Nagar,  Wanorie, Pune.",2000,5
41541685,Room in luxurious bungalow behind Celebration mall,737,5
415588,Home away from Home!,1643,5
41574539,River stay homestay,1700,5
41598715,Cozy by the Village(Near Lilavati Hospital),2500,5
4161796,Luxurious room in city centre villa,2500,5
41626501,Premium Clean 5_ 2bhk @Prime loc NRI fav near AIG,3554,5
41631758,Meadows Apartment - With a Studio Room,10000,5
41634440,Elegant studio rooms with Wifi @ Bangalore,990,4.5
41640639,2 BEDROOM Velachery | Phoenix | Airport | Chennai,979,4.5
41651236,Ubuntu Live: Eco Stay with Vegan Cafe in Kolkata,1200,4.5
41652093,1 Bed Room | Mall road View | Lawn |Chef | Bonfire,1442,4
41658357,The #SoBo Studio,3332,4.5
41661975,PREMIUM STAY NEAR BKC AND AIRPORT,1299,3
41672489,The Bliss @ Lakecity (Soham Villa),962,5
41675556,CENTRALLY LOCATED HIP 2 BEDROOM APARTMENT!,2600,5
4167692,Backpackers inn,770,4.5
4167730,Coconut Grove Kochi- Guest Room 2,900,4.5
41694778,*Hidden Gem of Madikeri City Centre*,1429,5
41695681,*Spacious 1 Bed 2 bath Bandra* Balcony* *Central*,3571,4.5
41696836,Goel Villa,1200,5
41698176,White Peace,800,5
41707105,AC Studio apartment near Koregaon Park,1400,4
41756613,AC bedroom in city center,1190,5
41764455,"3 BHK  Flat Netflix,Prime Video &Jio fiber .",1250,5
41778637,"Burj Baneria, Lake Facing Boutique Homestay (1)",3000,5
41780496,Hill Crest Cottage With Attach lawn and lake view.,4671,4
41785488,"Castle apt 3rd floor, 2BHK",1900,4.5
41786649,Sunnyside Cottage with lake view,4643,5
41804065,"Jaipur Bungalow™, Theme - Wooden Craft Room-2",3100,5
41809437,Remisha Service Apartments(Executive Apartment),1300,4.5
41823268,Long term home stay rooms wit attached bath+chef,989,4.5
41828066,Janak Vilas,2799,4.5
41841854,Exclusive penthouse guest house B&W Room,2000,4.5
41844384,Ivory Suites Home : Super-clean & Comfort stay R4,2199,5
41846152,3 Bed Room Villa | Open Terrace | Chef | Kasauli,4385,4.5
41847135,The Gill Residence,1500,5
41849430,2 BHk Apt I Hillcrest Heights I Chef I Kasauli,2728,4.5
41853563,"Entire 1 BHK , Couple Friendly,BTM 1st stage",999,4.5
4185834,Hostel Backpackers Inn,1200,4.5
41862866,Spacious private luxury apartment in Sopan baug,1250,4
41863932,uHomeMe Family Home on way to Isha/Kovai Kondattam,1200,5
41864119,"Capetown Villa with Pool, Jacuzzi, DJ & Hot Tub",14807,5
41866715,Mountain and Peace Homestay,1600,5
41875276,Urban Nest @ Kokapet - 2BHK-SF1,2500,5
41877286,_15%off>14D___OMR_Sunrise_SeaView_100MBPS__,2100,5
41903528,Entire Penthouse and  Deck with Amazing Park View,2750,5
41918553,Aranya Virasat - Wooden Cottage 1,7400,5
41925649,Comfortable spacious 3 bedroom   living with WI-FI,2499,4
41948085,Aranya Virasat - Luxury Room,3900,5
41948519,3 BHK 3000 sft fully furnished flat in Basheerbagh,3200,4.5
41949663,Jungle Edge Studio | Steam Bath | Balcony| kasauli,1742,4.5
41995195,Caramel ™ | AIRPORT | metro | Dwarka ®| 2bhk,2590,4.5
4201231,"Stay at a heritage cottage, in the center of BLR.",1500,4.5
42013121,A calm luxury appartment,950,5
42014333,The Nutshell Cottage with lake view,4686,4
42016025,Gharana -2BHK- vibrant cottage,1850,5
42029343,Sharani Rooms,1199,5
42034246,Luxury penthouse on budget,1589,5
42039468,Gharana Boutique Cottage 2BHK,1550,5
42053181,One BHK in a Prime Location- Andheri West,3000,5
42055257,Divine Villa With Private Swimming Pool and Lawn,9686,4.5
4206308,Green Garden Room,1384,5
42076340,Laidback Outhouse Homestay/Farm Stay in Dalanwala,1490,5
42077578,Misty view Cottages on the hill. Coffee & Rain,993,5
42081990,"Cozy , rooms amidst nature by the pool.",3756,5
42125522,Sunshine Beach House,3500,5
42127247,Visit Coorg - “The Scotland of India”,9000,4.5
42128089,Furnished Villa for your Peaceful Getaway,7499,5
42137217,Home Stay Retreat in the Valley of Panchgani,4499,4.5
42148201,1Rm at Cozy Guesthouse near the beach & Airport 1,1100,5
42154671,XOXO Hostel 6-Bed Sharing Dorms,800,3
42159427,Cozy Single Room in HSR @15k,762,5
42167697,"Private room with Kitchen,High speed wifi,Garden.",1132,4.5
42168739,Vats Villa Orchid,1130,4.5
42213193,DELUXE ROOMS WITH BALCONY IN COFFEE PLANTATION,2429,5
42218344,Hourly booking @ 400 per 12 hours,480,4.5
42231570,Yoga Retreat,1000,5
42233797,Bali cottages,5000,5
42234674,Sachus's Resort- A001 (Ground floor),2143,4.5
42234971,Aida Villa Luxurious 3BHK Anachal Munnar,3000,5
42235452,Forest cottages,4573,5
42235522,Luxury apartment overlooking the Ganges,2100,5
42236416,Luxury apartment overlooking the Ganges,2600,4.5
42239567,Aida Villa Luxurious Air-conditioned One Bedroom,1800,5
42247981,Waffle ™ | AIRPORT | metro | Dwarka ®| 1bhk,2199,5
42289253,Chippy Apartment Furnished 1Bhk @Velachery F2,1699,5
42301538,WeGoStay - Three60 Villa With Private Pool,9714,4.5
42306833,A Beautiful HideAway near Old Delhi Charm....,800,5
42326821,Atithi,2500,5
42336014,The Garden Room for Students  & Women Travellers,1600,5
42364131,Dazzling Daisy - Cozy Room in mumbai,2200,5
42367140,Kutumb Kesari  Flora Homes 3BHK,2400,5
42367538,2BHK Cozy Homestay Pune Near Airport,2200,4.5
42398685,Lucknow Condominium,3500,4.5
42403127,Maison d’hôte,900,5
4240570,The Jackfruit Tree at Beach,6800,5
42438175,"PRANIK 4 
COSY HOME STAY near RUBY HOSPITAL",1099,5
42453654,"Modern Private Studio Apt. w/Wifi, Lift & King Bed",1356,5
42455578,2 BHK Apartment near Pacific Mall and Robbers Cave,2499,5
42462375,"Private Room near New Delhi Stn ,City Centre & VFS",999,4.5
42481436,Couple Friendly King Room @ Hauz Khas Village,2800,4.5
42504780,2BHK+Balcony __ Prime location-Private bungalow ___,2400,4.5
42510481,"[WELL SANITIZED] Relaxed, Bohemian Studio",3099,5
42518637,Newly renovated bright and spacious with hill view,2500,5
42521742,Cosy Double Room in Hauz Khas Village,1800,3.5
42526665,Free Brkfast+Mid cty+Metro 7Min walk+ Private Room,1450,5
42545286,Chippy Apartment Furnished 3bhk/2bhk @Velachery F1,2499,4.5
42545396,"__TheRetreat , 5 Mins From Airport, _ of the City",2100,4.5
42548798,Luxury Rooms,1000,4
42570291,Kutumb Kesari -independent/luxurious 2 room set,1450,5
42576873,Charming 2-bedroom flat in Gomti Nagar,1800,5
42578360,"Element One |""Luxurious Studio Place""| Sector-49",2073,4.5
42578905,"Element-1 |""Studio for Luxury""| Sector-49 Gurgaon.",2092,5
42587404,Luxury Apartment Near Airport,1407,5
4259399,Jilling Terraces - Padam,6600,4.5
42602509,The Happy Place,1200,5
42611381,4. Relax. Chill out. Party  3bhk modern interiors,4142,4.5
42612407,Lotus B&B independent AC bedroom (sanitized),1500,5
42612490,Pavana Lake View AC Cottage (3 bedroom),5190,5
42613779,Casa Vista 4 BHK Penthouse Shimla by HomestayDaDDy,6428,5
42620603,Kashi Pravas 3,2000,5
42620959,"[WELL SANITIZED] well-appointed, STUDIO in Bandra",3099,4.5
42648106,"West Valley Villa, Lodha belmondo ,Pune",2370,5
42649270,Service apartments,1899,5
42653876,Art space,844,3.5
42657122,A comfortable place to stay,1231,5
42672077,Oasis Deluxe Room,1725,4.5
42698568,Anand Homes private room for 2 adults Dehradun,1325,5
42699677,2bhk luxury apartment in racecourse,2666,5
4270927,Bungalow 12 Panchgani,8000,4.5
4274187,The place at the bank of Ganges,990,4.5
42759303,Indradhanush Homestays,1217,4.5
42798072,Merlin Studios 1BHK Flats Gachibowli,1950,4.5
42824996,LAXMI CASTLE (Private home/ Near Airport),1404,5
42833089,MES Secret Hide-out Beautiful Terrace w/ Jacuzzi,5277,5
42845010,Hidden Gem of Pink City  *Sanitized*,1099,5
42856699,"Indep, Private room near Hongkong Bazar",993,4.5
42864971,LUXURY STUDIO ROOMS WITH KITCHEN @ KORAMANGALA,1919,4.5
42870354,"Symphony | Chateau de TATLI | Hilltop, Dehradun",4000,4.5
42871589,Peaceful Stay in Gurgaon,1231,5
42872702,Cozy Deluxe Rooms with Balcony and WiFi,1458,4
4288732,"Serenity Homestay, Coonoor",10000,4.5
42937919,"Oneness Stay 101,Ten mins from CP, Bus Stand, Rail",850,5
42956465,02 Adjacent bedrooms with party space,1730,4
43128917,Work Arena,800,4.5
43183217,"Full furnished Pvt AC Room+Sitout+Swing, Pune",1210,4.5
4325926,Airy and eclectic tree-lined room with balcony,1400,5
43307133,self catering 1 Bedroom apartment (kandivali east),2360,4
43312476,Cozy private room with attached washroom,999,3.5
43393132,1BHK Family Suites With Wi-Fi/Kitchen Facilities,1800,4.5
43563596,Tastefully Designed Studio,1850,5
43590564,"Modern, Comfortable Home in the heart of Old Town",1250,5
43657463,TrueLife Homestays _ Disinfected in _ of the city,2521,5
4366939,A Homestay for Dog lovers.,1111,5
43670118,"Jumbo farms, Heaven on earth.",21429,5
43670226,Modern 1Bhk Private Apartment w/WiFi &Kingsize Bed,1804,5
4372543,Deluxe room - 1st floor,1900,4.5
43774699,Studio Serviced Apartment in Gurgaon @BedChambers,2430,5
